town,county,office,district,party,candidate,winner,votes
Deerfield,Rockingham,State Representative,2,REP,Danais,True,1029
Nottingham,Rockingham,State Representative,2,REP,Danais,True,1197
Candia,Rockingham,State Representative,2,REP,Duarte,True,1188
Deerfield,Rockingham,State Representative,2,REP,Duarte,True,1087
Nottingham,Rockingham,State Representative,2,REP,Duarte,True,1026
Candia,Rockingham,State Representative,2,DEM,Levesque,False,807
Deerfield,Rockingham,State Representative,2,DEM,Levesque,False,1054
Nottingham,Rockingham,State Representative,2,DEM,Levesque,False,1133
Candia,Rockingham,State Representative,2,DEM,Mills,False,654
Deerfield,Rockingham,State Representative,2,DEM,Mills,False,862
Nottingham,Rockingham,State Representative,2,DEM,Mills,False,1117
Candia,Rockingham,State Representative,2,,Scatter,False,6
Deerfield,Rockingham,State Representative,2,,Scatter,False,4
Nottingham,Rockingham,State Representative,2,,Scatter,False,4
Candia,Rockingham,State Representative,2,DEM,Snow,False,993
Deerfield,Rockingham,State Representative,2,DEM,Snow,False,981
Nottingham,Rockingham,State Representative,2,DEM,Snow,False,1087
Candia,Rockingham,State Representative,2,REP,Tasker,True,1065
Deerfield,Rockingham,State Representative,2,REP,Tasker,True,1230
Nottingham,Rockingham,State Representative,2,REP,Tasker,True,1174
Raymond,Rockingham,State Representative,3,REP,Bishop,True,2625
Raymond,Rockingham,State Representative,3,REP,Hoelzel,True,2666
Raymond,Rockingham,State Representative,3,REP,Kappler,True,2531
Raymond,Rockingham,State Representative,3,,Scatter,False,125
Auburn,Rockingham,State Representative,4,REP,Charron,True,1451
Chester,Rockingham,State Representative,4,REP,Charron,True,1602
Sandown,Rockingham,State Representative,4,REP,Charron,True,1418
Auburn,Rockingham,State Representative,4,REP,Devine,True,1648
Chester,Rockingham,State Representative,4,REP,Devine,True,1268
Sandown,Rockingham,State Representative,4,REP,Devine,True,1782
Auburn,Rockingham,State Representative,4,REP,Dumaine,True,1506
Chester,Rockingham,State Representative,4,REP,Dumaine,True,1100
Sandown,Rockingham,State Representative,4,REP,Dumaine,True,1321
Auburn,Rockingham,State Representative,4,REP,Hagan,True,1589
Chester,Rockingham,State Representative,4,REP,Hagan,True,1377
Sandown,Rockingham,State Representative,4,REP,Hagan,True,1541
Auburn,Rockingham,State Representative,4,DEM,Lister,False,1097
Chester,Rockingham,State Representative,4,DEM,Lister,False,1038
Sandown,Rockingham,State Representative,4,DEM,Lister,False,1260
Auburn,Rockingham,State Representative,4,,Scatter,False,14
Chester,Rockingham,State Representative,4,,Scatter,False,0
Sandown,Rockingham,State Representative,4,,Scatter,False,0
Auburn,Rockingham,State Representative,4,REP,Tremblay,True,1628
Chester,Rockingham,State Representative,4,REP,Tremblay,True,1246
Sandown,Rockingham,State Representative,4,REP,Tremblay,True,1586
Auburn,Rockingham,State Representative,4,DEM,Upham-Torosian,False,1174
Chester,Rockingham,State Representative,4,DEM,Upham-Torosian,False,874
Sandown,Rockingham,State Representative,4,DEM,Upham-Torosian,False,1162
Londonderry,Rockingham,State Representative,5,REP,Baldasaro,True,6426
Londonderry,Rockingham,State Representative,5,REP,"Emiro, Sr.",False,4905
Londonderry,Rockingham,State Representative,5,REP,Introne,True,5441
Londonderry,Rockingham,State Representative,5,REP,Lundgren,True,6426
Londonderry,Rockingham,State Representative,5,REP,McKinney,True,6198
Londonderry,Rockingham,State Representative,5,REP,Packard,True,5344
Londonderry,Rockingham,State Representative,5,REP,Tamburello,True,5330
Londonderry,Rockingham,State Representative,5,DEM,Combes,False,4375
Londonderry,Rockingham,State Representative,5,DEM,Fairbrother,False,4206
Londonderry,Rockingham,State Representative,5,DEM,Merrill,False,4687
Londonderry,Rockingham,State Representative,5,,Scatter,False,97
Londonderry,Rockingham,State Representative,5,DEM,Vermillion,False,4024
Londonderry,Rockingham,State Representative,5,DEM,Whittemore,True,5281
Derry,Rockingham,State Representative,6,REP,Bright,True,5836
Derry,Rockingham,State Representative,6,REP,Chirichiello,True,6575
Derry,Rockingham,State Representative,6,REP,Ferrante,True,7031
Derry,Rockingham,State Representative,6,REP,Fesh,True,6120
Derry,Rockingham,State Representative,6,REP,Milz,True,5896
Derry,Rockingham,State Representative,6,REP,O'Connor,True,6599
Derry,Rockingham,State Representative,6,REP,Thompson,True,6546
Derry,Rockingham,State Representative,6,REP,Webb,True,7049
Derry,Rockingham,State Representative,6,DEM,Arancio,False,5620
Derry,Rockingham,State Representative,6,DEM,Burtis,True,6310
Derry,Rockingham,State Representative,6,DEM,Jones,False,5828
Derry,Rockingham,State Representative,6,REP,Reichard,False,5817
Derry,Rockingham,State Representative,6,REP,Sapareto,True,6686
Derry,Rockingham,State Representative,6,,Scatter,False,0
Derry,Rockingham,State Representative,6,DEM,Till,True,6573
Windham,Rockingham,State Representative,7,DEM,Fallon,False,1971
Windham,Rockingham,State Representative,7,REP,Griffin,True,4963
Windham,Rockingham,State Representative,7,DEM,Keevan,False,1778
Windham,Rockingham,State Representative,7,REP,Kolodziej,True,3815
Windham,Rockingham,State Representative,7,REP,McMahon,True,4459
Windham,Rockingham,State Representative,7,,Scatter,False,18
Windham,Rockingham,State Representative,7,DEM,St.Laurent,False,2972
Windham,Rockingham,State Representative,7,REP,Waterhouse,True,4232
Windham,Rockingham,State Representative,7,DEM,Webber,False,3073
Salem,Rockingham,State Representative,8,REP,Azarian,True,6504
Salem,Rockingham,State Representative,8,REP,B. Garcia,True,5760
Salem,Rockingham,State Representative,8,REP,Belanger,True,6519
Salem,Rockingham,State Representative,8,REP,Bick,True,4931
Salem,Rockingham,State Representative,8,REP,Elliott,True,5996
Salem,Rockingham,State Representative,8,REP,M. Garcia,True,5877
Salem,Rockingham,State Representative,8,REP,Priestley,True,5808
Salem,Rockingham,State Representative,8,DEM,Lewis,False,3709
Salem,Rockingham,State Representative,8,DEM,Murphy,False,4134
Salem,Rockingham,State Representative,8,DEM,Murray,False,4810
Salem,Rockingham,State Representative,8,,Scatter,False,23
Salem,Rockingham,State Representative,8,DEM,Stein,False,4051
Epping,Rockingham,State Representative,9,DEM,Andrews,False,1531
Epping,Rockingham,State Representative,9,REP,Antosz,False,1378
Epping,Rockingham,State Representative,9,REP,Harris,True,1540
Epping,Rockingham,State Representative,9,DEM,Helmstetter,True,1559
Epping,Rockingham,State Representative,9,,Scatter,False,0
Fremont,Rockingham,State Representative,10,DEM,Augevich,False,1034
Fremont,Rockingham,State Representative,10,REP,Itse,True,1271
Fremont,Rockingham,State Representative,10,,Scatter,False,6
Brentwood,Rockingham,State Representative,11,REP,Grace,True,929
Brentwood,Rockingham,State Representative,11,IND,Hubbard,False,457
Brentwood,Rockingham,State Representative,11,,Scatter,False,2
Brentwood,Rockingham,State Representative,11,DEM,Wojnowski,False,846
Danville,Rockingham,State Representative,12,DEM,Billbrough,False,829
Danville,Rockingham,State Representative,12,REP,Sanders,True,1340
Danville,Rockingham,State Representative,12,,Scatter,False,0
Hampstead,Rockingham,State Representative,13,REP,Birdsell,True,2614
Kingston,Rockingham,State Representative,13,REP,Birdsell,True,1483
Hampstead,Rockingham,State Representative,13,REP,Sedensky,True,2787
Kingston,Rockingham,State Representative,13,REP,Sedensky,True,1377
Hampstead,Rockingham,State Representative,13,REP,St. James,True,2579
Kingston,Rockingham,State Representative,13,REP,St. James,True,1784
Hampstead,Rockingham,State Representative,13,REP,Weyler,True,2520
Kingston,Rockingham,State Representative,13,REP,Weyler,True,1673
Hampstead,Rockingham,State Representative,13,DEM,Moyer,False,1447
Kingston,Rockingham,State Representative,13,DEM,Moyer,False,984
Hampstead,Rockingham,State Representative,13,DEM,Pynn,False,1622
Kingston,Rockingham,State Representative,13,DEM,Pynn,False,1177
Hampstead,Rockingham,State Representative,13,,Scatter,False,12
Kingston,Rockingham,State Representative,13,,Scatter,False,4
Hampstead,Rockingham,State Representative,13,DEM,Stockwell,False,1398
Kingston,Rockingham,State Representative,13,DEM,Stockwell,False,986
Hampstead,Rockingham,State Representative,13,DEM,Waters,False,1453
Kingston,Rockingham,State Representative,13,DEM,Waters,False,1053
Atkinson,Rockingham,State Representative,14,REP,DeSimone,True,2467
Plaistow,Rockingham,State Representative,14,REP,DeSimone,True,1731
Atkinson,Rockingham,State Representative,14,REP,Friel,True,2084
Plaistow,Rockingham,State Representative,14,REP,Friel,True,1464
Atkinson,Rockingham,State Representative,14,DEM,Galloway,False,1657
Plaistow,Rockingham,State Representative,14,DEM,Galloway,False,1555
Atkinson,Rockingham,State Representative,14,REP,Hayes,True,1843
Plaistow,Rockingham,State Representative,14,REP,Hayes,True,1651
Atkinson,Rockingham,State Representative,14,REP,Major,True,2030
Plaistow,Rockingham,State Representative,14,REP,Major,True,2463
Atkinson,Rockingham,State Representative,14,DEM,Sanders,False,1445
Plaistow,Rockingham,State Representative,14,DEM,Sanders,False,1454
Atkinson,Rockingham,State Representative,14,,Scatter,False,7
Plaistow,Rockingham,State Representative,14,,Scatter,False,10
Newton,Rockingham,State Representative,15,REP,Allen,True,1266
Newton,Rockingham,State Representative,15,DEM,Bartlett,False,1069
Newton,Rockingham,State Representative,15,,Scatter,False,4
East Kingston,Rockingham,State Representative,16,REP,Nigrello,True,993
Kensington,Rockingham,State Representative,16,REP,Nigrello,True,679
South Hampton,Rockingham,State Representative,16,REP,Nigrello,True,262
East Kingston,Rockingham,State Representative,16,,Scatter,False,3
Kensington,Rockingham,State Representative,16,,Scatter,False,1
South Hampton,Rockingham,State Representative,16,,Scatter,False,0
East Kingston,Rockingham,State Representative,16,DEM,Webber,False,435
Kensington,Rockingham,State Representative,16,DEM,Webber,False,567
South Hampton,Rockingham,State Representative,16,DEM,Webber,False,243
Newfields,Rockingham,State Representative,17,REP,Davenport,False,439
Newmarket,Rockingham,State Representative,17,REP,Davenport,False,1713
Newfields,Rockingham,State Representative,17,REP,Scanlon,False,506
Newmarket,Rockingham,State Representative,17,REP,Scanlon,False,1570
Newfields,Rockingham,State Representative,17,REP,Schroadter,True,471
Newmarket,Rockingham,State Representative,17,REP,Schroadter,True,1999
Newfields,Rockingham,State Representative,17,DEM,Cahill,True,413
Newmarket,Rockingham,State Representative,17,DEM,Cahill,True,2544
Newfields,Rockingham,State Representative,17,DEM,Connery,False,338
Newmarket,Rockingham,State Representative,17,DEM,Connery,False,2117
Newfields,Rockingham,State Representative,17,DEM,Moody,True,436
Newmarket,Rockingham,State Representative,17,DEM,Moody,True,2688
Exeter,Rockingham,State Representative,18,DEM,Briden,True,3903
Exeter,Rockingham,State Representative,18,DEM,Flockhart,True,4563
Exeter,Rockingham,State Representative,18,REP,Grisiet,False,2825
Exeter,Rockingham,State Representative,18,DEM,Heffron,True,3797
Exeter,Rockingham,State Representative,18,REP,L. Quandt,False,3331
Exeter,Rockingham,State Representative,18,REP,M. Quandt,False,3308
Exeter,Rockingham,State Representative,18,,Scatter,False,19
Exeter,Rockingham,State Representative,18,DEM,Schlachman,True,4844
Exeter,Rockingham,State Representative,18,REP,Suprock,False,2654
Stratham,Rockingham,State Representative,19,REP,Abrami,True,2182
Stratham,Rockingham,State Representative,19,REP,Copeland,True,2440
Stratham,Rockingham,State Representative,19,DEM,Russell,False,2120
Stratham,Rockingham,State Representative,19,,Scatter,False,24
Hampton Falls,Rockingham,State Representative,20,REP,A. Perkins,True,844
Seabrook,Rockingham,State Representative,20,REP,A. Perkins,True,1958
Hampton Falls,Rockingham,State Representative,20,REP,Khan,True,788
Seabrook,Rockingham,State Representative,20,REP,Khan,True,2644
Hampton Falls,Rockingham,State Representative,20,REP,L. Perkins,True,718
Seabrook,Rockingham,State Representative,20,REP,L. Perkins,True,1729
Hampton Falls,Rockingham,State Representative,20,,Scatter,False,11
Seabrook,Rockingham,State Representative,20,,Scatter,False,17
Hampton,Rockingham,State Representative,21,DEM,"Cushing, Jr.",True,4156
Hampton,Rockingham,State Representative,21,DEM,Desrosiers,False,3865
Hampton,Rockingham,State Representative,21,DEM,Edgar,False,3767
Hampton,Rockingham,State Representative,21,REP,Emerick,True,3990
Hampton,Rockingham,State Representative,21,REP,Korowski,False,3415
Hampton,Rockingham,State Representative,21,DEM,Muns,True,4396
Hampton,Rockingham,State Representative,21,REP,Rice,True,4194
Hampton,Rockingham,State Representative,21,REP,Sheffert,False,3403
North Hampton,Rockingham,State Representative,22,DEM,Day,False,1312
North Hampton,Rockingham,State Representative,22,REP,Peckham,True,1514
North Hampton,Rockingham,State Representative,22,,Scatter,False,4
Greenland,Rockingham,State Representative,23,,Scatter,False,19
Newington,Rockingham,State Representative,23,,Scatter,False,5
Greenland,Rockingham,State Representative,23,REP,Tucker,True,1473
Newington,Rockingham,State Representative,23,REP,Tucker,True,341
New Castle,Rockingham,State Representative,24,DEM,Borden,True,456
Rye,Rockingham,State Representative,24,DEM,Borden,True,1804
New Castle,Rockingham,State Representative,24,DEM,Sherman,True,381
Rye,Rockingham,State Representative,24,DEM,Sherman,True,1933
New Castle,Rockingham,State Representative,24,REP,Smith,False,383
Rye,Rockingham,State Representative,24,REP,Smith,False,1680
New Castle,Rockingham,State Representative,24,REP,Tweedie,False,290
Rye,Rockingham,State Representative,24,REP,Tweedie,False,1482
Portsmouth,Rockingham,State Representative,25,DEM,Pantelakos,True,1682
Portsmouth,Rockingham,State Representative,25,REP,Reilley,False,715
Portsmouth,Rockingham,State Representative,25,,Scatter,False,2
Portsmouth,Rockingham,State Representative,26,REP,Brighton,False,677
Portsmouth,Rockingham,State Representative,26,DEM,Norelli,True,2039
Portsmouth,Rockingham,State Representative,26,,Scatter,False,1
Portsmouth,Rockingham,State Representative,27,DEM,Emerson-Brown,True,1662
Portsmouth,Rockingham,State Representative,27,,Scatter,False,7
Portsmouth,Rockingham,State Representative,28,REP,Foster,False,800
Portsmouth,Rockingham,State Representative,28,,Scatter,False,1
Portsmouth,Rockingham,State Representative,28,DEM,Ward,True,1303
Portsmouth,Rockingham,State Representative,29,REP,Clough,False,724
Portsmouth,Rockingham,State Representative,29,,Scatter,False,0
Portsmouth,Rockingham,State Representative,29,DEM,Wazlaw,True,1709
Portsmouth,Rockingham,State Representative,30,DEM,Cali-Pitts,True,6457
Portsmouth,Rockingham,State Representative,30,REP,Kervick,False,2928
Portsmouth,Rockingham,State Representative,30,,Scatter,False,8
Greenland,Rockingham,State Representative,31,REP,Boyle,False,999
Newington,Rockingham,State Representative,31,REP,Boyle,False,269
North Hampton,Rockingham,State Representative,31,REP,Boyle,False,1455
Portsmouth,Rockingham,State Representative,31,REP,Boyle,False,660
Greenland,Rockingham,State Representative,31,DEM,Scarlotto,True,1202
Newington,Rockingham,State Representative,31,DEM,Scarlotto,True,236
North Hampton,Rockingham,State Representative,31,DEM,Scarlotto,True,1312
Portsmouth,Rockingham,State Representative,31,DEM,Scarlotto,True,1602
Greenland,Rockingham,State Representative,31,,Scatter,False,2
Newington,Rockingham,State Representative,31,,Scatter,False,1
North Hampton,Rockingham,State Representative,31,,Scatter,False,1
Portsmouth,Rockingham,State Representative,31,,Scatter,False,3
Candia,Rockingham,State Representative,32,DEM, Mann,True,945
Deerfield,Rockingham,State Representative,32,DEM, Mann,True,1229
Northwood,Rockingham,State Representative,32,DEM, Mann,True,1236
Nottingham,Rockingham,State Representative,32,DEM, Mann,True,1330
Candia,Rockingham,State Representative,32,REP,Gorman,False,1301
Deerfield,Rockingham,State Representative,32,REP,Gorman,False,1205
Northwood,Rockingham,State Representative,32,REP,Gorman,False,1018
Nottingham,Rockingham,State Representative,32,REP,Gorman,False,1195
Brentwood,Rockingham,State Representative,33,REP,Comerford,True,1157
Danville,Rockingham,State Representative,33,REP,Comerford,True,1227
Fremont,Rockingham,State Representative,33,REP,Comerford,True,1350
Brentwood,Rockingham,State Representative,33,DEM,Manos,False,991
Danville,Rockingham,State Representative,33,DEM,Manos,False,841
Fremont,Rockingham,State Representative,33,DEM,Manos,False,862
Brentwood,Rockingham,State Representative,33,,Scatter,False,1
Danville,Rockingham,State Representative,33,,Scatter,False,0
Fremont,Rockingham,State Representative,33,,Scatter,False,5
Atkinson,Rockingham,State Representative,34,DEM,Cheney,False,1546
Hampstead,Rockingham,State Representative,34,DEM,Cheney,False,1791
Kingston,Rockingham,State Representative,34,DEM,Cheney,False,1336
Plaistow,Rockingham,State Representative,34,DEM,Cheney,False,1453
Atkinson,Rockingham,State Representative,34,REP,Oligny,True,2260
Hampstead,Rockingham,State Representative,34,REP,Oligny,True,2799
Kingston,Rockingham,State Representative,34,REP,Oligny,True,1593
Plaistow,Rockingham,State Representative,34,REP,Oligny,True,2070
Atkinson,Rockingham,State Representative,34,,Scatter,False,5
Hampstead,Rockingham,State Representative,34,,Scatter,False,3
Kingston,Rockingham,State Representative,34,,Scatter,False,1
Plaistow,Rockingham,State Representative,34,,Scatter,False,3
East Kingston,Rockingham,State Representative,35,DEM,Casey,False,626
Kensington,Rockingham,State Representative,35,DEM,Casey,False,629
Newton,Rockingham,State Representative,35,DEM,Casey,False,1112
South Hampton,Rockingham,State Representative,35,DEM,Casey,False,246
East Kingston,Rockingham,State Representative,35,REP,Gordon,True,800
Kensington,Rockingham,State Representative,35,REP,Gordon,True,627
Newton,Rockingham,State Representative,35,REP,Gordon,True,1225
South Hampton,Rockingham,State Representative,35,REP,Gordon,True,261
East Kingston,Rockingham,State Representative,35,,Scatter,False,3
Kensington,Rockingham,State Representative,35,,Scatter,False,1
Newton,Rockingham,State Representative,35,,Scatter,False,1
South Hampton,Rockingham,State Representative,35,,Scatter,False,0
Exeter,Rockingham,State Representative,36,REP,Goodman,False,3195
Newfields,Rockingham,State Representative,36,REP,Goodman,False,488
Newmarket,Rockingham,State Representative,36,REP,Goodman,False,1738
Stratham,Rockingham,State Representative,36,REP,Goodman,False,2077
Exeter,Rockingham,State Representative,36,DEM,Lovejoy,True,4784
Newfields,Rockingham,State Representative,36,DEM,Lovejoy,True,499
Newmarket,Rockingham,State Representative,36,DEM,Lovejoy,True,2945
Stratham,Rockingham,State Representative,36,DEM,Lovejoy,True,2391
Exeter,Rockingham,State Representative,36,,Scatter,False,2
Newfields,Rockingham,State Representative,36,,Scatter,False,1
Newmarket,Rockingham,State Representative,36,,Scatter,False,2
Stratham,Rockingham,State Representative,36,,Scatter,False,2
Hampton,Rockingham,State Representative,37,DEM,Ahearn,True,4464
Hampton Falls,Rockingham,State Representative,37,DEM,Ahearn,True,508
Seabrook,Rockingham,State Representative,37,DEM,Ahearn,True,1788
Hampton,Rockingham,State Representative,37,REP,Hurst,False,4039
Hampton Falls,Rockingham,State Representative,37,REP,Hurst,False,799
Seabrook,Rockingham,State Representative,37,REP,Hurst,False,1778
Middleton,Strafford,State Representative,1,DEM,Brown,False,294
Milton,Strafford,State Representative,1,DEM,Brown,False,1009
Middleton,Strafford,State Representative,1,DEM,Cole-McCrea,False,287
Milton,Strafford,State Representative,1,DEM,Cole-McCrea,False,862
Middleton,Strafford,State Representative,1,REP,"Mullen, Jr.",True,456
Milton,Strafford,State Representative,1,REP,"Mullen, Jr.",True,893
Middleton,Strafford,State Representative,1,REP,Parsons,True,346
Milton,Strafford,State Representative,1,REP,Parsons,True,990
Middleton,Strafford,State Representative,1,,Scatter,False,1
Milton,Strafford,State Representative,1,,Scatter,False,1
Farmington,Strafford,State Representative,2,DEM,Burke,True,1353
Farmington,Strafford,State Representative,2,REP,Luciani,False,1108
Farmington,Strafford,State Representative,2,REP,Pitre,True,1311
Farmington,Strafford,State Representative,2,,Scatter,False,2
Farmington,Strafford,State Representative,2,DEM,Stanley,False,1219
New Durham,Strafford,State Representative,3,REP,Bickford,True,837
Strafford,Strafford,State Representative,3,REP,Bickford,True,965
New Durham,Strafford,State Representative,3,DEM,Cicirelli,False,512
Strafford,Strafford,State Representative,3,DEM,Cicirelli,False,1042
New Durham,Strafford,State Representative,3,DEM,Perry,True,599
Strafford,Strafford,State Representative,3,DEM,Perry,True,1220
New Durham,Strafford,State Representative,3,,Scatter,False,6
Strafford,Strafford,State Representative,3,,Scatter,False,1
New Durham,Strafford,State Representative,3,REP,Wuelper,False,714
Strafford,Strafford,State Representative,3,REP,Wuelper,False,1012
Barrington,Strafford,State Representative,4,REP,Boyd,False,1762
Barrington,Strafford,State Representative,4,DEM,Grossman,True,2190
Barrington,Strafford,State Representative,4,DEM,Malloy,True,2251
Barrington,Strafford,State Representative,4,REP,O'Connor,False,2086
Barrington,Strafford,State Representative,4,,Scatter,False,5
Lee,Strafford,State Representative,5,LIB,Ankarberg,False,112
Lee,Strafford,State Representative,5,DEM,Kaen,True,1536
Lee,Strafford,State Representative,5,,Scatter,False,0
Lee,Strafford,State Representative,5,REP,Townsend,False,759
Durham,Strafford,State Representative,6,REP,Childs,False,1994
Madbury,Strafford,State Representative,6,REP,Childs,False,435
Durham,Strafford,State Representative,6,DEM,Ginsburg,True,4012
Madbury,Strafford,State Representative,6,DEM,Ginsburg,True,568
Durham,Strafford,State Representative,6,DEM,Horrigan,True,3892
Madbury,Strafford,State Representative,6,DEM,Horrigan,True,571
Durham,Strafford,State Representative,6,,Scatter,False,64
Madbury,Strafford,State Representative,6,,Scatter,False,28
Durham,Strafford,State Representative,6,DEM,Smith,True,4032
Madbury,Strafford,State Representative,6,DEM,Smith,True,603
Durham,Strafford,State Representative,6,DEM,Spang,True,3728
Madbury,Strafford,State Representative,6,DEM,Spang,True,570
Durham,Strafford,State Representative,6,IND,Wall,True,5198
Madbury,Strafford,State Representative,6,IND,Wall,True,969
Durham,Strafford,State Representative,6,REP,Ziegra,False,1811
Madbury,Strafford,State Representative,6,REP,Ziegra,False,391
Rochester,Strafford,State Representative,7,REP,Kaczynski,False,990
Rochester,Strafford,State Representative,7,,Scatter,False,0
Rochester,Strafford,State Representative,7,DEM,Stevens,True,1328
Rochester,Strafford,State Representative,8,REP,Gray,True,1348
Rochester,Strafford,State Representative,8,,Scatter,False,2
Rochester,Strafford,State Representative,9,REP,Beaudoin,True,1233
Rochester,Strafford,State Representative,9,DEM,Keans,False,1172
Rochester,Strafford,State Representative,9,,Scatter,False,6
Rochester,Strafford,State Representative,10,REP,Groen,True,1595
Rochester,Strafford,State Representative,10,,Scatter,False,11
Rochester,Strafford,State Representative,11,REP,DeLemus,False,957
Rochester,Strafford,State Representative,11,DEM,Grassie,True,1157
Rochester,Strafford,State Representative,11,,Scatter,False,2
Rochester,Strafford,State Representative,12,DEM,Hubbard,True,1277
Rochester,Strafford,State Representative,12,REP,Jaffin,False,993
Rochester,Strafford,State Representative,12,,Scatter,False,0
Dover,Strafford,State Representative,13,,Scatter,False,10
Dover,Strafford,State Representative,13,DEM,Verschueren,True,1843
Dover,Strafford,State Representative,14,DEM,Baber,True,1801
Dover,Strafford,State Representative,14,,Scatter,False,0
Dover,Strafford,State Representative,15,REP,Coulp,False,1246
Dover,Strafford,State Representative,15,DEM,Gardner,True,1634
Dover,Strafford,State Representative,15,,Scatter,False,7
Dover,Strafford,State Representative,16,DEM,Hooper,True,1757
Dover,Strafford,State Representative,16,REP,Martin,False,1020
Dover,Strafford,State Representative,16,,Scatter,False,2
Dover,Strafford,State Representative,17,REP,Andolina,False,1548
Somersworth,Strafford,State Representative,17,REP,Andolina,False,317
Dover,Strafford,State Representative,17,REP,Castaldo,False,1583
Somersworth,Strafford,State Representative,17,REP,Castaldo,False,354
Dover,Strafford,State Representative,17,REP,Weeden,False,1827
Somersworth,Strafford,State Representative,17,REP,Weeden,False,411
Dover,Strafford,State Representative,17,DEM,Bixby,True,2150
Somersworth,Strafford,State Representative,17,DEM,Bixby,True,541
Dover,Strafford,State Representative,17,DEM,Burdwood,True,1975
Somersworth,Strafford,State Representative,17,DEM,Burdwood,True,472
Dover,Strafford,State Representative,17,DEM,Ketel,True,1843
Somersworth,Strafford,State Representative,17,DEM,Ketel,True,464
Rollinsford,Strafford,State Representative,18,DEM,Berube,True,725
Somersworth,Strafford,State Representative,18,DEM,Berube,True,2073
Rollinsford,Strafford,State Representative,18,REP,DuBois,False,614
Somersworth,Strafford,State Representative,18,REP,DuBois,False,1608
Rollinsford,Strafford,State Representative,18,REP,Irwin,False,525
Somersworth,Strafford,State Representative,18,REP,Irwin,False,1327
Rollinsford,Strafford,State Representative,18,REP,Munck,False,516
Somersworth,Strafford,State Representative,18,REP,Munck,False,1254
Rollinsford,Strafford,State Representative,18,DEM,Rollo,True,742
Somersworth,Strafford,State Representative,18,DEM,Rollo,True,1816
Rollinsford,Strafford,State Representative,18,,Scatter,False,2
Somersworth,Strafford,State Representative,18,,Scatter,False,1
Rollinsford,Strafford,State Representative,18,DEM,Spainhower,True,684
Somersworth,Strafford,State Representative,18,DEM,Spainhower,True,1938
Dover,Strafford,State Representative,19,,Scatter,False,23
Dover,Strafford,State Representative,19,DEM,Schmidt,True,3588
Dover,Strafford,State Representative,20,REP,Jennings,False,2433
Dover,Strafford,State Representative,20,DEM,Pelletier,True,3188
Dover,Strafford,State Representative,20,,Scatter,False,9
Dover,Strafford,State Representative,21,REP,Rhode,False,1649
Rollinsford,Strafford,State Representative,21,REP,Rhode,False,663
Somersworth,Strafford,State Representative,21,REP,Rhode,False,1815
Dover,Strafford,State Representative,21,,Scatter,False,15
Rollinsford,Strafford,State Representative,21,,Scatter,False,0
Somersworth,Strafford,State Representative,21,,Scatter,False,1
Dover,Strafford,State Representative,21,DEM,Ward,True,2305
Rollinsford,Strafford,State Representative,21,DEM,Ward,True,756
Somersworth,Strafford,State Representative,21,DEM,Ward,True,2846
Rochester,Strafford,State Representative,22,REP,Leonard,False,1960
Rochester,Strafford,State Representative,22,DEM,Rogers,True,2316
Rochester,Strafford,State Representative,22,,Scatter,False,1
Rochester,Strafford,State Representative,23,DEM,Miller,True,2389
Rochester,Strafford,State Representative,23,REP,Newton,False,2286
Rochester,Strafford,State Representative,23,,Scatter,False,8
Rochester,Strafford,State Representative,24,REP,Jones,True,2229
Rochester,Strafford,State Representative,24,,Scatter,False,1
Rochester,Strafford,State Representative,24,DEM,Stokes,False,2088
Barrington,Strafford,State Representative,25,DEM,Menear III,True,2121
Lee,Strafford,State Representative,25,DEM,Menear III,True,1415
Barrington,Strafford,State Representative,25,,Scatter,False,3
Lee,Strafford,State Representative,25,,Scatter,False,0
Barrington,Strafford,State Representative,25,REP,Turcotte,False,2335
Lee,Strafford,State Representative,25,REP,Turcotte,False,895
Cornish,Sullivan,State Representative,1,DEM, Lefebvre,True,506
Grantham,Sullivan,State Representative,1,DEM, Lefebvre,True,1005
Plainfield,Sullivan,State Representative,1,DEM, Lefebvre,True,817
Springfield,Sullivan,State Representative,1,DEM, Lefebvre,True,297
Cornish,Sullivan,State Representative,1,,Scatter,False,0
Grantham,Sullivan,State Representative,1,,Scatter,False,0
Plainfield,Sullivan,State Representative,1,,Scatter,False,1
Springfield,Sullivan,State Representative,1,,Scatter,False,0
Cornish,Sullivan,State Representative,1,DEM,Schmidt,True,513
Grantham,Sullivan,State Representative,1,DEM,Schmidt,True,1065
Plainfield,Sullivan,State Representative,1,DEM,Schmidt,True,831
Springfield,Sullivan,State Representative,1,DEM,Schmidt,True,310
Cornish,Sullivan,State Representative,1,REP,Walker,False,369
Grantham,Sullivan,State Representative,1,REP,Walker,False,677
Plainfield,Sullivan,State Representative,1,REP,Walker,False,401
Springfield,Sullivan,State Representative,1,REP,Walker,False,333
Cornish,Sullivan,State Representative,1,REP,Ward,False,387
Grantham,Sullivan,State Representative,1,REP,Ward,False,738
Plainfield,Sullivan,State Representative,1,REP,Ward,False,429
Springfield,Sullivan,State Representative,1,REP,Ward,False,324
Croydon,Sullivan,State Representative,2,REP,Bowers,False,205
Sunapee,Sullivan,State Representative,2,REP,Bowers,False,798
Croydon,Sullivan,State Representative,2,DEM,Gottling,True,205
Sunapee,Sullivan,State Representative,2,DEM,Gottling,True,1138
Croydon,Sullivan,State Representative,2,,Scatter,False,0
