county,town,office,party,candidate,votes
Belknap,Meredith,President,,"Rubio, Marco",3
Belknap,Meredith,President,,"Ryan, Paul",3
Belknap,Meredith,President,,"Sanders, Bernie",19
Belknap,Meredith,President,,Scatter,23
Belknap,New Hampton,President,,"Biden, Joe",1
Belknap,New Hampton,President,,"Kasich, John",1
Belknap,New Hampton,President,,"Pence, Mike",1
Belknap,New Hampton,President,,"Romney, Mitt",1
Belknap,New Hampton,President,,"Ryan, Paul",2
Belknap,New Hampton,President,,"Sanders, Bernie",13
Belknap,New Hampton,President,,Scatter,2
Belknap,Sanbornton,President,,"Bush, Jeb",2
Belknap,Sanbornton,President,,"Kasich, John",4
Belknap,Sanbornton,President,,"McMullin, Evan",9
Belknap,Sanbornton,President,,"Pence, Mike",3
Belknap,Sanbornton,President,,"Sanders, Bernie",5
Belknap,Sanbornton,President,,Scatter,2
Belknap,Tilton,President,,"Biden, Joe",1
Belknap,Tilton,President,,"Kasich, John",1
Belknap,Tilton,President,,"McMullin, Evan",2
Belknap,Tilton,President,,"Pence, Mike",6
Belknap,Tilton,President,,"Romney, Mitt",1
Belknap,Tilton,President,,"Sanders, Bernie",14
Belknap,Tilton,President,,Scatter,3
Belknap,TOTALS,President,,"Biden, Joe",2
Belknap,TOTALS,President,,"Booth, Chris",0
Belknap,TOTALS,President,,"Bowhall, William",0
Belknap,TOTALS,President,,"Brown, Dana",0
Belknap,TOTALS,President,,"Buchanan, Robert",0
Belknap,TOTALS,President,,"Bush, Jeb",8
Belknap,TOTALS,President,,"Carlson, Steve",0
Belknap,TOTALS,President,,"Carson, Ben",1
Belknap,TOTALS,President,,"Christie, Chris",1
Belknap,TOTALS,President,,"Coyne, Thomas",0
Belknap,TOTALS,President,,"Cruz, Ted",7
Belknap,TOTALS,President,,"Duncan, Richard",0
Belknap,TOTALS,President,,"Edgell, Richard",0
Belknap,TOTALS,President,,"Fox, Cherunda",0
Belknap,TOTALS,President,,"Harrell, Sharon",0
Belknap,TOTALS,President,,"Kasich, John",46
Belknap,TOTALS,President,,"Kittington, Val",0
Belknap,TOTALS,President,,"Legan, James",0
Belknap,TOTALS,President,,"Li, Johnson",0
Belknap,TOTALS,President,,"Limbaugh, David",0
Belknap,TOTALS,President,,"Locke, Star",0
Belknap,TOTALS,President,,"McCain, John",6
Belknap,TOTALS,President,,"McMullin, Evan",36
Belknap,TOTALS,President,,"Morton, Carly",0
Belknap,TOTALS,President,,"Paul, Ron or Rand",3
Belknap,TOTALS,President,,"Pence, Mike",44
Belknap,TOTALS,President,,"Romney, Mitt",17
Belknap,TOTALS,President,,"Rubio, Marco",6
Belknap,TOTALS,President,,"Ryan, Paul",10
Belknap,TOTALS,President,,"Sanders, Bernie",201
Belknap,TOTALS,President,,"Slocum, Michelle",0
Belknap,TOTALS,President,,"Smith, Coop",0
Belknap,TOTALS,President,,"Supreme, Vermin",8
Belknap,TOTALS,President,,"Tisdale, Lanny",0
Belknap,TOTALS,President,,"Vakil, Kora Roberta Katz",0
Belknap,TOTALS,President,,Scatter,91
Carroll,Albany,President,,"Sanders, Bernie",8
Carroll,Albany,President,,"Supreme, Vermin",1
Carroll,Albany,President,,Scatter,2
Carroll,Bartlett,President,,"Bush, Jeb",1
Carroll,Bartlett,President,,"Kasich, John",2
Carroll,Bartlett,President,,"Rubio, Marco",1
Carroll,Bartlett,President,,"Sanders, Bernie",16
Carroll,Bartlett,President,,"Supreme, Vermin",1
Carroll,Bartlett,President,,Scatter,1
Carroll,Chatham,President,,"Ryan, Paul",2
Carroll,Conway,President,,"Kasich, John",9
Carroll,Conway,President,,"McMullin, Evan",3
Carroll,Conway,President,,"Paul, Ron or Rand",3
Carroll,Conway,President,,"Pence, Mike",4
Carroll,Conway,President,,"Ryan, Paul",9
Carroll,Conway,President,,"Sanders, Bernie",42
Carroll,Conway,President,,Scatter,9
Carroll,Eaton,President,,"Kasich, John",2
Carroll,Eaton,President,,"McCain, John",1
Carroll,Eaton,President,,"Romney, Mitt",1
Carroll,Eaton,President,,"Ryan, Paul",1
Carroll,Eaton,President,,"Sanders, Bernie",4
Carroll,Effingham,President,,"Kasich, John",4
Carroll,Effingham,President,,"Ryan, Paul",1
Carroll,Effingham,President,,"Sanders, Bernie",7
Carroll,Effingham,President,,Scatter,5
Carroll,Freedom,President,,"Pence, Mike",1
Carroll,Freedom,President,,"Sanders, Bernie",3
Carroll,Freedom,President,,Scatter,2
Carroll,Hart's Location,President,,"Kasich, John",1
Carroll,Hart's Location,President,,"Sanders, Bernie",2
Carroll,Hart's Location,President,,Scatter,1
Carroll,Jackson,President,,"Carson, Ben",1
Carroll,Jackson,President,,"Kasich, John",3
Carroll,Jackson,President,,"McMullin, Evan",1
Carroll,Jackson,President,,"Paul, Ron or Rand",1
Carroll,Jackson,President,,"Romney, Mitt",2
Carroll,Jackson,President,,"Sanders, Bernie",4
Carroll,Jackson,President,,Scatter,2
Carroll,Madison,President,,"Bush, Jeb",1
Carroll,Madison,President,,"Kasich, John",3
Carroll,Madison,President,,"McMullin, Evan",4
Carroll,Madison,President,,"Paul, Ron or Rand",1
Carroll,Madison,President,,"Pence, Mike",3
Carroll,Madison,President,,"Romney, Mitt",1
Carroll,Madison,President,,"Sanders, Bernie",3
Carroll,Madison,President,,Scatter,2
Carroll,Moultonborough,President,,"Bush, Jeb",2
Carroll,Moultonborough,President,,"Carson, Ben",2
Carroll,Moultonborough,President,,"Cruz, Ted",2
Carroll,Moultonborough,President,,"Kasich, John",8
Carroll,Moultonborough,President,,"McCain, John",2
Carroll,Moultonborough,President,,"Paul, Ron or Rand",1
Carroll,Moultonborough,President,,"Pence, Mike",4
Carroll,Moultonborough,President,,"Romney, Mitt",7
Carroll,Moultonborough,President,,"Rubio, Marco",1
Carroll,Moultonborough,President,,"Ryan, Paul",4
Carroll,Moultonborough,President,,"Sanders, Bernie",7
Carroll,Moultonborough,President,,Scatter,22
Carroll,Ossipee,President,,"Biden, Joe",1
Carroll,Ossipee,President,,"Bush, Jeb",2
Carroll,Ossipee,President,,"Cruz, Ted",1
Carroll,Ossipee,President,,"Kasich, John",3
Carroll,Ossipee,President,,"McMullin, Evan",2
Carroll,Ossipee,President,,"Pence, Mike",3
Carroll,Ossipee,President,,"Romney, Mitt",1
Carroll,Ossipee,President,,"Ryan, Paul",1
Carroll,Ossipee,President,,"Sanders, Bernie",8
Carroll,Ossipee,President,,Scatter,7
Carroll,Sandwich,President,,"Kasich, John",4
Carroll,Sandwich,President,,"Sanders, Bernie",11
Carroll,Sandwich,President,,Scatter,15
Carroll,Tamworth,President,,"Christie, Chris",1
Carroll,Tamworth,President,,"Kasich, John",2
Carroll,Tamworth,President,,"McCain, John",1
Carroll,Tamworth,President,,"McMullin, Evan",6
Carroll,Tamworth,President,,"Pence, Mike",11
Carroll,Tamworth,President,,"Romney, Mitt",1
Carroll,Tamworth,President,,"Ryan, Paul",2
Carroll,Tamworth,President,,"Sanders, Bernie",10
Carroll,Tamworth,President,,Scatter,1
Carroll,Tuftonboro,President,,"Kasich, John",5
Carroll,Tuftonboro,President,,"McMullin, Evan",4
Carroll,Tuftonboro,President,,"Paul, Ron or Rand",2
Carroll,Tuftonboro,President,,"Pence, Mike",4
Carroll,Tuftonboro,President,,"Romney, Mitt",10
Carroll,Tuftonboro,President,,"Ryan, Paul",2
Carroll,Tuftonboro,President,,"Sanders, Bernie",8
Carroll,Tuftonboro,President,,Scatter,7
Carroll,Wakefield,President,,"Bush, Jeb",3
Carroll,Wakefield,President,,"Carson, Ben",2
Carroll,Wakefield,President,,"Kasich, John",5
Carroll,Wakefield,President,,"McMullin, Evan",6
Carroll,Wakefield,President,,"Paul, Ron or Rand",1
Carroll,Wakefield,President,,"Pence, Mike",1
Carroll,Wakefield,President,,"Romney, Mitt",3
Carroll,Wakefield,President,,"Ryan, Paul",1
Carroll,Wakefield,President,,"Sanders, Bernie",16
Carroll,Wakefield,President,,Scatter,6
Carroll,Wolfeboro,President,,"Bush, Jeb",3
Carroll,Wolfeboro,President,,"Cruz, Ted",1
Carroll,Wolfeboro,President,,"Kasich, John",14
Carroll,Wolfeboro,President,,"McMullin, Evan",8
Carroll,Wolfeboro,President,,"Paul, Ron or Rand",4
Carroll,Wolfeboro,President,,"Pence, Mike",15
Carroll,Wolfeboro,President,,"Romney, Mitt",18
Carroll,Wolfeboro,President,,"Ryan, Paul",1
Carroll,Wolfeboro,President,,"Sanders, Bernie",15
Carroll,Wolfeboro,President,,Scatter,11
Carroll,Totals,President,,"Biden, Joe",1
Carroll,Totals,President,,"Booth, Chris",0
Carroll,Totals,President,,"Bowhall, William",0
Carroll,Totals,President,,"Brown, Dana",0
Carroll,Totals,President,,"Buchanan, Robert",0
Carroll,Totals,President,,"Bush, Jeb",12
Carroll,Totals,President,,"Carlson, Steve",0
Carroll,Totals,President,,"Carson, Ben",5
Carroll,Totals,President,,"Christie, Chris",1
Carroll,Totals,President,,"Coyne, Thomas",0
Carroll,Totals,President,,"Cruz, Ted",4
Carroll,Totals,President,,"Duncan, Richard",0
Carroll,Totals,President,,"Edgell, Richard",0
Carroll,Totals,President,,"Fox, Cherunda",0
Carroll,Totals,President,,"Harrell, Sharon",0
Carroll,Totals,President,,"Kasich, John",65
Carroll,Totals,President,,"Kittington, Val",0
Carroll,Totals,President,,"Legan, James",0
Carroll,Totals,President,,"Li, Johnson",0
Carroll,Totals,President,,"Limbaugh, David",0
Carroll,Totals,President,,"Locke, Star",0
Carroll,Totals,President,,"McCain, John",4
Carroll,Totals,President,,"McMullin, Evan",34
Carroll,Totals,President,,"Morton, Carly",0
Carroll,Totals,President,,"Paul, Ron or Rand",13
Carroll,Totals,President,,"Pence, Mike",46
Carroll,Totals,President,,"Romney, Mitt",44
Carroll,Totals,President,,"Rubio, Marco",2
Carroll,Totals,President,,"Ryan, Paul",24
Carroll,Totals,President,,"Sanders, Bernie",164
Carroll,Totals,President,,"Slocum, Michelle",0
Carroll,Totals,President,,"Smith, Coop",0
Carroll,Totals,President,,"Supreme, Vermin",2
Carroll,Totals,President,,"Tisdale, Lanny",0
Carroll,Totals,President,,"Vakil, Kora Roberta Katz",0
Carroll,Totals,President,,Scatter,93
Cheshire,Alstead,President,,"Bush, Jeb",5
Cheshire,Alstead,President,,"Carson, Ben",1
Cheshire,Alstead,President,,"Pence, Mike",3
Cheshire,Alstead,President,,"Romney, Mitt",1
Cheshire,Alstead,President,,"Sanders, Bernie",9
Cheshire,Alstead,President,,Scatter,6
Cheshire,Chesterfield,President,,"Carson, Ben",1
Cheshire,Chesterfield,President,,"Cruz, Ted",1
Cheshire,Chesterfield,President,,"Kasich, John",3
Cheshire,Chesterfield,President,,"McMullin, Evan",5
Cheshire,Chesterfield,President,,"Paul, Ron or Rand",1
Cheshire,Chesterfield,President,,"Pence, Mike",5
Cheshire,Chesterfield,President,,"Romney, Mitt",2
Cheshire,Chesterfield,President,,"Ryan, Paul",1
Cheshire,Chesterfield,President,,"Sanders, Bernie",23
Cheshire,Chesterfield,President,,Scatter,4
Cheshire,Dublin,President,,"Biden, Joe",2
Cheshire,Dublin,President,,"Bush, Jeb",1
Cheshire,Dublin,President,,"Cruz, Ted",1
Cheshire,Dublin,President,,"Kasich, John",2
Cheshire,Dublin,President,,"McMullin, Evan",1
Cheshire,Dublin,President,,"Paul, Ron or Rand",1
Cheshire,Dublin,President,,"Pence, Mike",3
Cheshire,Dublin,President,,"Romney, Mitt",1
Cheshire,Dublin,President,,"Sanders, Bernie",9
Cheshire,Dublin,President,,Scatter,4
Cheshire,Fitzwilliam,President,,"Bush, Jeb",1
Cheshire,Fitzwilliam,President,,"Carson, Ben",1
Cheshire,Fitzwilliam,President,,"McCain, John",1
Cheshire,Fitzwilliam,President,,"Pence, Mike",1
Cheshire,Fitzwilliam,President,,"Sanders, Bernie",11
Cheshire,Fitzwilliam,President,,Scatter,1
Cheshire,Gilsum,President,,"Pence, Mike",1
Cheshire,Gilsum,President,,"Romney, Mitt",1
Cheshire,Gilsum,President,,"Sanders, Bernie",5
Cheshire,Gilsum,President,,Scatter,1
Cheshire,Harrisville,President,,"Carson, Ben",1
Cheshire,Harrisville,President,,"Kasich, John",3
Cheshire,Harrisville,President,,"McMullin, Evan",2
Cheshire,Harrisville,President,,"Sanders, Bernie",7
Cheshire,Harrisville,President,,Scatter,2
Cheshire,Hinsdale,President,,"Kasich, John",2
Cheshire,Hinsdale,President,,"Pence, Mike",2
Cheshire,Hinsdale,President,,"Sanders, Bernie",44
Cheshire,Hinsdale,President,,Scatter,4
Cheshire,Jaffrey,President,,"Bush, Jeb",1
Cheshire,Jaffrey,President,,"Christie, Chris",1
Cheshire,Jaffrey,President,,"Kasich, John",9
Cheshire,Jaffrey,President,,"McMullin, Evan",6
Cheshire,Jaffrey,President,,"Romney, Mitt",3
Cheshire,Jaffrey,President,,"Rubio, Marco",2
Cheshire,Jaffrey,President,,"Sanders, Bernie",16
Cheshire,Jaffrey,President,,Scatter,8
Cheshire,Keene Ward 1,President,,"Bush, Jeb",1
Cheshire,Keene Ward 1,President,,"Kasich, John",1
Cheshire,Keene Ward 1,President,,"McMullin, Evan",1
Cheshire,Keene Ward 1,President,,"Paul, Ron or Rand",1
Cheshire,Keene Ward 1,President,,"Romney, Mitt",1
Cheshire,Keene Ward 1,President,,"Sanders, Bernie",19
Cheshire,Keene Ward 1,President,,"Supreme, Vermin",2
Cheshire,Keene Ward 1,President,,Scatter,5
Cheshire,Keene Ward 2,President,,"Kasich, John",4
Cheshire,Keene Ward 2,President,,"McMullin, Evan",1
Cheshire,Keene Ward 2,President,,"Pence, Mike",4
Cheshire,Keene Ward 2,President,,"Romney, Mitt",3
Cheshire,Keene Ward 2,President,,"Sanders, Bernie",30
Cheshire,Keene Ward 2,President,,"Supreme, Vermin",1
Cheshire,Keene Ward 2,President,,Scatter,11
Cheshire,Keene Ward 3,President,,"Bush, Jeb",1
Cheshire,Keene Ward 3,President,,"Kasich, John",5
Cheshire,Keene Ward 3,President,,"Pence, Mike",2
Cheshire,Keene Ward 3,President,,"Romney, Mitt",1
Cheshire,Keene Ward 3,President,,"Rubio, Marco",1
Cheshire,Keene Ward 3,President,,"Sanders, Bernie",16
Cheshire,Keene Ward 3,President,,Scatter,1
Cheshire,Keene Ward 4,President,,"Biden, Joe",1
Cheshire,Keene Ward 4,President,,"Bush, Jeb",1
Cheshire,Keene Ward 4,President,,"Kasich, John",2
Cheshire,Keene Ward 4,President,,"McMullin, Evan",7
Cheshire,Keene Ward 4,President,,"Pence, Mike",1
Cheshire,Keene Ward 4,President,,"Rubio, Marco",3
Cheshire,Keene Ward 4,President,,"Ryan, Paul",2
Cheshire,Keene Ward 4,President,,"Sanders, Bernie",35
Cheshire,Keene Ward 4,President,,Scatter,8
Cheshire,Keene Ward 5,President,,"Kasich, John",9
Cheshire,Keene Ward 5,President,,"McMullin, Evan",10
Cheshire,Keene Ward 5,President,,"Sanders, Bernie",19
Cheshire,Keene Ward 5,President,,Scatter,31
Cheshire,Marlborough,President,,"Cruz, Ted",3
Cheshire,Marlborough,President,,"Kasich, John",2
Cheshire,Marlborough,President,,"McMullin, Evan",2
Cheshire,Marlborough,President,,"Sanders, Bernie",14
Cheshire,Marlborough,President,,Scatter,6
Cheshire,Marlow,President,,"Kasich, John",1
Cheshire,Marlow,President,,"Romney, Mitt",1
Cheshire,Marlow,President,,"Sanders, Bernie",8
Cheshire,Marlow,President,,Scatter,10
Cheshire,Nelson,President,,"Sanders, Bernie",5
Cheshire,Richmond,President,,"Carson, Ben",1
Cheshire,Richmond,President,,"Kasich, John",1
Cheshire,Richmond,President,,"McCain, John",1
Cheshire,Richmond,President,,"McMullin, Evan",1
Cheshire,Richmond,President,,"Pence, Mike",2
Cheshire,Richmond,President,,"Sanders, Bernie",3
Cheshire,Richmond,President,,Scatter,2
Cheshire,Rindge,President,,"McMullin, Evan",14
Cheshire,Rindge,President,,"Sanders, Bernie",19
Cheshire,Roxbury,President,,"Sanders, Bernie",2
Cheshire,Roxbury,President,,Scatter,0
Cheshire,Stoddard,President,,"Cruz, Ted",1
Cheshire,Stoddard,President,,"Kasich, John",1
Cheshire,Stoddard,President,,"McMullin, Evan",1
Cheshire,Stoddard,President,,"Pence, Mike",1
Cheshire,Stoddard,President,,"Sanders, Bernie",2
Cheshire,Stoddard,President,,Scatter,1
Cheshire,Sullivan,President,,"McMullin, Evan",2
Cheshire,Sullivan,President,,"Pence, Mike",1
Cheshire,Sullivan,President,,"Romney, Mitt",2
Cheshire,Sullivan,President,,"Sanders, Bernie",6
Cheshire,Sullivan,President,,Scatter,1
Cheshire,Surry,President,,"Pence, Mike",3
Cheshire,Surry,President,,"Romney, Mitt",1
Cheshire,Surry,President,,"Sanders, Bernie",4
Cheshire,Surry,President,,Scatter,5
Cheshire,Swanzey,President,,"Bush, Jeb",1
Cheshire,Swanzey,President,,"Cruz, Ted",2
Cheshire,Swanzey,President,,"Kasich, John",7
Cheshire,Swanzey,President,,"McMullin, Evan",1
Cheshire,Swanzey,President,,"Pence, Mike",3
Cheshire,Swanzey,President,,"Romney, Mitt",1
Cheshire,Swanzey,President,,"Sanders, Bernie",27
Cheshire,Swanzey,President,,Scatter,8
Cheshire,Troy,President,,"Kasich, John",3
Cheshire,Troy,President,,"McCain, John",1
Cheshire,Troy,President,,"Romney, Mitt",1
Cheshire,Troy,President,,"Rubio, Marco",1
Cheshire,Troy,President,,"Sanders, Bernie",10
Cheshire,Troy,President,,Scatter,2
Cheshire,Walpole,President,,"Biden, Joe",1
Cheshire,Walpole,President,,"Carson, Ben",3
Cheshire,Walpole,President,,"Kasich, John",2
Cheshire,Walpole,President,,"McMullin, Evan",6
Cheshire,Walpole,President,,"Pence, Mike",4
Cheshire,Walpole,President,,"Romney, Mitt",2
Cheshire,Walpole,President,,"Ryan, Paul",2
Cheshire,Walpole,President,,"Sanders, Bernie",29
Cheshire,Walpole,President,,"Supreme, Vermin",1
Cheshire,Walpole,President,,Scatter,10
Cheshire,Westmoreland,President,,"Kasich, John",3
Cheshire,Westmoreland,President,,"McMullin, Evan",4
Cheshire,Westmoreland,President,,"Pence, Mike",2
Cheshire,Westmoreland,President,,"Ryan, Paul",2
Cheshire,Westmoreland,President,,"Sanders, Bernie",4
Cheshire,Westmoreland,President,,Scatter,1
Cheshire,Winchester,President,,"Biden, Joe",1
Cheshire,Winchester,President,,"Bush, Jeb",1
Cheshire,Winchester,President,,"Kasich, John",3
Cheshire,Winchester,President,,"Sanders, Bernie",16
Cheshire,Winchester,President,,Scatter,5
Cheshire,Totals,President,,"Biden, Joe",5
Cheshire,Totals,President,,"Booth, Chris",0
Cheshire,Totals,President,,"Bowhall, William",0
Cheshire,Totals,President,,"Brown, Dana",0
Cheshire,Totals,President,,"Buchanan, Robert",0
Cheshire,Totals,President,,"Bush, Jeb",13
Cheshire,Totals,President,,"Carlson, Steve",0
Cheshire,Totals,President,,"Carson, Ben",8
Cheshire,Totals,President,,"Christie, Chris",1
Cheshire,Totals,President,,"Coyne, Thomas",0
Cheshire,Totals,President,,"Cruz, Ted",8
Cheshire,Totals,President,,"Duncan, Richard",0
Cheshire,Totals,President,,"Edgell, Richard",0
Cheshire,Totals,President,,"Fox, Cherunda",0
Cheshire,Totals,President,,"Harrell, Sharon",0
Cheshire,Totals,President,,"Kasich, John",63
Cheshire,Totals,President,,"Kittington, Val",0
Cheshire,Totals,President,,"Legan, James",0
Cheshire,Totals,President,,"Li, Johnson",0
Cheshire,Totals,President,,"Limbaugh, David",0
Cheshire,Totals,President,,"Locke, Star",0
Cheshire,Totals,President,,"McCain, John",3
Cheshire,Totals,President,,"McMullin, Evan",64
Cheshire,Totals,President,,"Morton, Carly",0
Cheshire,Totals,President,,"Paul, Ron or Rand",3
Cheshire,Totals,President,,"Pence, Mike",38
Cheshire,Totals,President,,"Romney, Mitt",21
Cheshire,Totals,President,,"Rubio, Marco",7
Cheshire,Totals,President,,"Ryan, Paul",7
Cheshire,Totals,President,,"Sanders, Bernie",392
Cheshire,Totals,President,,"Slocum, Michelle",0
Cheshire,Totals,President,,"Smith, Coop",0
Cheshire,Totals,President,,"Supreme, Vermin",4
Cheshire,Totals,President,,"Tisdale, Lanny",0
Cheshire,Totals,President,,"Vakil, Kora Roberta Katz",0
Cheshire,Totals,President,,Scatter,137
Coos,Berlin,President,,"Carson, Ben",1
Coos,Berlin,President,,"McMullin, Evan",1
Coos,Berlin,President,,"Pence, Mike",2
Coos,Berlin,President,,"Rubio, Marco",2
Coos,Berlin,President,,"Sanders, Bernie",46
Coos,Berlin,President,,Scatter,5
Coos,Carroll,President,,"Cruz, Ted",2
Coos,Carroll,President,,"Kasich, John",1
Coos,Carroll,President,,"Pence, Mike",1
Coos,Carroll,President,,"Ryan, Paul",1
Coos,Carroll,President,,"Sanders, Bernie",6
Coos,Clarksville,President,,"Sanders, Bernie",8
Coos,Colebrook,President,,"Kasich, John",3
Coos,Colebrook,President,,"McMullin, Evan",4
Coos,Colebrook,President,,"Paul, Ron or Rand",1
Coos,Colebrook,President,,"Ryan, Paul",1
Coos,Colebrook,President,,"Sanders, Bernie",18
Coos,Colebrook,President,,Scatter,7
Coos,Columbia,President,,"Kasich, John",2
Coos,Columbia,President,,"Sanders, Bernie",2
Coos,Columbia,President,,Scatter,1
Coos,Dalton,President,,"Bush, Jeb",1
Coos,Dalton,President,,"Kasich, John",2
Coos,Dalton,President,,"McMullin, Evan",1
Coos,Dalton,President,,"Paul, Ron or Rand",1
Coos,Dalton,President,,"Sanders, Bernie",10
Coos,Dixville,President,,"Romney, Mitt",1
Coos,Dummer,President,,"Pence, Mike",2
Coos,Dummer,President,,"Sanders, Bernie",4
Coos,Dummer,President,,Scatter,1
Coos,Errol,President,,"Romney, Mitt",1
Coos,Errol,President,,"Sanders, Bernie",2
Coos,Gorham,President,,"Sanders, Bernie",12
Coos,Gorham,President,,Scatter,3
Coos,Jefferson,President,,"Bush, Jeb",1
Coos,Jefferson,President,,"Kasich, John",3
Coos,Jefferson,President,,"McMullin, Evan",1
Coos,Jefferson,President,,"Sanders, Bernie",10
Coos,Jefferson,President,,Scatter,2
Coos,Lancaster,President,,"Kasich, John",4
Coos,Lancaster,President,,"Sanders, Bernie",17
Coos,Lancaster,President,,Scatter,32
Coos,Milan,President,,"Kasich, John",5
Coos,Milan,President,,"Rubio, Marco",1
Coos,Milan,President,,"Sanders, Bernie",5
Coos,Milan,President,,Scatter,1
Coos,Millsfield,President,,"Sanders, Bernie",1
Coos,Northumberland,President,,"Carson, Ben",2
Coos,Northumberland,President,,"Romney, Mitt",2
Coos,Northumberland,President,,"Sanders, Bernie",18
Coos,Northumberland,President,,Scatter,4
Coos,Pittsburg,President,,"Kasich, John",1
Coos,Pittsburg,President,,"Ryan, Paul",1
Coos,Pittsburg,President,,"Sanders, Bernie",3
Coos,Randolph,President,,"McMullin, Evan",1
Coos,Randolph,President,,"Pence, Mike",1
Coos,Randolph,President,,"Sanders, Bernie",3
Coos,Randolph,President,,Scatter,5
Coos,Shelburne,President,,"Kasich, John",2
Coos,Shelburne,President,,"Pence, Mike",1
Coos,Shelburne,President,,Scatter,1
Coos,Stark,President,,"Sanders, Bernie",6
Coos,Stewartstown,President,,"Bush, Jeb",1
Coos,Stewartstown,President,,"Paul, Ron or Rand",1
Coos,Stewartstown,President,,"Sanders, Bernie",2
Coos,Stratford,President,,"Sanders, Bernie",8
Coos,Stratford,President,,Scatter,2
Coos,Whitefield,President,,"Biden, Joe",2
Coos,Whitefield,President,,"Carson, Ben",2
Coos,Whitefield,President,,"Kasich, John",3
Coos,Whitefield,President,,"McMullin, Evan",1
Coos,Whitefield,President,,"Paul, Ron or Rand",1
Coos,Whitefield,President,,"Romney, Mitt",1
Coos,Whitefield,President,,"Sanders, Bernie",27
Coos,Whitefield,President,,Scatter,2
Coos,Totals,President,,"Biden, Joe",2
Coos,Totals,President,,"Booth, Chris",0
Coos,Totals,President,,"Bowhall, William",0
Coos,Totals,President,,"Brown, Dana",0
Coos,Totals,President,,"Buchanan, Robert",0
Coos,Totals,President,,"Bush, Jeb",3
Coos,Totals,President,,"Carlson, Steve",0
Coos,Totals,President,,"Carson, Ben",5
Coos,Totals,President,,"Christie, Chris",0
Coos,Totals,President,,"Coyne, Thomas",0
Coos,Totals,President,,"Cruz, Ted",2
Coos,Totals,President,,"Duncan, Richard",0
Coos,Totals,President,,"Edgell, Richard",0
Coos,Totals,President,,"Fox, Cherunda",0
Coos,Totals,President,,"Harrell, Sharon",0
Coos,Totals,President,,"Kasich, John",26
Coos,Totals,President,,"Kittington, Val",0
Coos,Totals,President,,"Legan, James",0
Coos,Totals,President,,"Li, Johnson",0
Coos,Totals,President,,"Limbaugh, David",0
Coos,Totals,President,,"Locke, Star",0
Coos,Totals,President,,"McCain, John",0
Coos,Totals,President,,"McMullin, Evan",9
Coos,Totals,President,,"Morton, Carly",0
Coos,Totals,President,,"Paul, Ron or Rand",4
Coos,Totals,President,,"Pence, Mike",7
Coos,Totals,President,,"Romney, Mitt",5
Coos,Totals,President,,"Rubio, Marco",3
Coos,Totals,President,,"Ryan, Paul",3
Coos,Totals,President,,"Sanders, Bernie",208
Coos,Totals,President,,"Slocum, Michelle",0
Coos,Totals,President,,"Smith, Coop",0
Coos,Totals,President,,"Supreme, Vermin",0
Coos,Totals,President,,"Tisdale, Lanny",0
Coos,Totals,President,,"Vakil, Kora Roberta Katz",0
Coos,Totals,President,,Scatter,66
Grafton,Alexandria,President,,"Bush, Jeb",1
Grafton,Alexandria,President,,"Cruz, Ted",1
Grafton,Alexandria,President,,"Kasich, John",1
Grafton,Alexandria,President,,"Pence, Mike",2
Grafton,Alexandria,President,,"Romney, Mitt",2
Grafton,Alexandria,President,,"Rubio, Marco",1
Grafton,Alexandria,President,,"Sanders, Bernie",19
Grafton,Alexandria,President,,Scatter,4
Grafton,Ashland,President,,"McMullin, Evan",4
Grafton,Ashland,President,,"Romney, Mitt",1
Grafton,Ashland,President,,"Sanders, Bernie",17
Grafton,Ashland,President,,Scatter,8
Grafton,Bath,President,,"Kasich, John",1
Grafton,Bath,President,,"McMullin, Evan",2
Grafton,Bath,President,,"Paul, Ron or Rand",1
Grafton,Bath,President,,"Pence, Mike",1
Grafton,Bath,President,,"Sanders, Bernie",8
Grafton,Bath,President,,Scatter,4
Grafton,Benton,President,,"Pence, Mike",1
Grafton,Benton,President,,"Sanders, Bernie",1
Grafton,Bethlehem,President,,Scatter,2
Grafton,Bridgewater,President,,"Kasich, John",1
Grafton,Bridgewater,President,,"McCain, John",1
Grafton,Bridgewater,President,,"Rubio, Marco",1
Grafton,Bridgewater,President,,"Sanders, Bernie",1
Grafton,Bristol,President,,"Bush, Jeb",2
Grafton,Bristol,President,,"Kasich, John",8
Grafton,Bristol,President,,"McMullin, Evan",2
Grafton,Bristol,President,,"Pence, Mike",5
Grafton,Bristol,President,,"Romney, Mitt",3
Grafton,Bristol,President,,"Rubio, Marco",1
Grafton,Bristol,President,,"Ryan, Paul",2
Grafton,Bristol,President,,"Sanders, Bernie",9
Grafton,Bristol,President,,Scatter,9
Grafton,Campton,President,,"Biden, Joe",1
Grafton,Campton,President,,"Carson, Ben",1
Grafton,Campton,President,,"Kasich, John",5
Grafton,Campton,President,,"Pence, Mike",6
Grafton,Campton,President,,"Rubio, Marco",3
Grafton,Campton,President,,"Ryan, Paul",1
Grafton,Campton,President,,"Sanders, Bernie",21
Grafton,Campton,President,,Scatter,2
Grafton,Canaan,President,,"Bush, Jeb",1
Grafton,Canaan,President,,"McMullin, Evan",2
Grafton,Canaan,President,,"Paul, Ron or Rand",1
Grafton,Canaan,President,,"Sanders, Bernie",10
Grafton,Dorchester,President,,"McMullin, Evan",2
